"","Heading","Text","Rating","Time"
"178","Nice phone","Good phone fun love it great happy happy happy joy joy",5,2020-02-11 18:04:00
"179","iPhone 11","I absolutely loved the iPhone 11 that I went and purchased my mother one and she loves it!",5,2020-01-18 08:09:00
"180","First Iphone","I used to have an android and was sick of it not working with certaint apps so I decided to upgrade and I just love it!!!",5,2019-12-28 10:21:00
"181","Love my iPhone 11","Love it.  Took a bit to get used to no home button but love that it doesn't have one to wear out",5,2020-01-13 11:32:00
"182","Excited to try it out","It took a few weeks to receive this item.  Therefore I haven't had much time to activate it yet.  Im sure I'll be pleased with it.",5,2019-12-21 17:38:00
"183","Great speedy service","Was in and out and had all of our different option laid out and checked to see which I would save the most and work for me and my girkfriend",5,2019-12-15 03:39:00
"184","Perfect","This is my girlfriends phone that I got her she loves it as like with my midnight green one finally the iPhones came in our favorite colors, she also loves to show it off when possible especially since we have clear cases and cases that show the camera housing",5,2019-09-27 15:17:00
"185","iPhone 11","What can I say? It’s the new iPhone! Apple always hits a home run. The iPhone 11 is the perfect size and operates very smoothly just like all iPhones.",5,2019-09-27 17:32:00
"186","best","went from X to the 11. LOVE IT...no regrets. battery is great. screen perfect and camera is solid. best iPhone in a while for a great price",5,2019-10-07 06:46:00
"187","Great phone","I love the new operating  system, it’s a lot faster.
The camera is a lot better and the battery so far last a lot longer. The speakers seems to be a lot louder and the size is a lot thinner than before.",5,2019-11-02 19:14:00
"188","Great phone","Great phone i always go with apple products as usual a little pricey but well worth it",5,2020-01-18 05:22:00
"189","First iPhone","After many years of the pure android experience, I switched to iOS to placate my employer’s IT department. So far so good. I like it a lot.",5,2019-12-13 15:43:00
"190","Love my new phone","This phone is so much nicer than my old IPhone 6.  The larger screen size is so much easier to read and see things on.  Love the new 12 mp camera too.  This phone is noticeably heavier but it feels very sturdy.  Thanks Apple and thanks Best Buy!",5,2019-10-04 16:56:00
"191","Santa out did himself!","Love the aesthetics of this little beauty.  Easy to tell my phone apart from others:)",5,2020-01-17 18:01:00
"192","Grandson loves it","Bought for my grandson who had an android. He loves this, particularly the FaceTime.",5,2020-01-18 07:42:00
"193","My first Iphone and I love it","I have been a Samsung junkie for years. I finally made the move to iPhone and I am pleased beyond measure",5,2020-01-03 15:22:00
"194","Great cellphone","Very happy with the phone performance and offer. Best Buy service to set up properly was excellent.",5,2020-01-07 12:51:00
"195","New upgrade","Upgraded my son's iPhone 8 to the 11.  Son will be happy till the iPhone 12 comes out.",5,2020-01-15 16:59:00
"196","iPhone is ""face time""","Spouse uses for face time and Facebook. Even though I use Samsung, I appreciate what its strengths are.",5,2020-01-03 22:23:00
"197","Great Phone","The iPhone 11 works great and is a perfect size. Larger screen but smaller footprint than the 8 Plus.",5,2020-01-04 19:00:00
"198","Good update","It was time to update my iPhone eight and this is a good update. I like some of the added features. Especially the face ID.",5,2019-12-20 20:47:00
"199","So far, so good...","I’ve only had this for a week, but so far it’s great. I upgraded from a 6s plus to the 11, so it’s a little different, but I’m satisfied so far.",5,2019-12-06 15:21:00
"200","1st time Apple user","Impressed with phone and iOS. Swapping was a breeze.  Glad I finally decided to give a iPhone a go, now I understand all of the hype.",5,2019-12-13 15:24:00
"201","Daughter Loves Her New Phone","She had the 6.  Battery life was poor, Apple said they wouldn't update it anymore.  Bought the 11.  She loves it and still uses her 6 for video on our home wifi!",5,2019-11-23 20:26:00
"202","iphone 11","Why don't they capitalize the I? Gave as a gift, recipient loves it. He's the only apple user in a house full of android.",5,2019-12-20 20:18:00
"203","new iphone","Needed new phone for photo storage.  this filled the need but as with all these new phones, you have to figure out the new settings to make this thing work right",4,2019-10-19 12:44:00
"204","Good purchase","Great phone, needed to match my hearing aids and telephone.",5,2020-01-31 21:01:00
"205","The Best!","Bought this for my son for Christmas.  He picked the Red product. He absolutely loves it!",5,2020-01-10 17:01:00
"206","Love phone already","I bought the iphone 11 and all the needed accessories today. It has been easy to adjust to it and the sales person at Best Buy was excellent!   He was very knowledgeable and proficient! I am a satisfied customer!",5,2019-10-18 16:00:00
"207","Gift","A new phone is much faster than
the old phone this was a gift for
our daughter",5,2020-01-17 18:40:00
"208","Great phone","Very happy with the phone.  migration went well.  Easy to swap out the sim chip myself.",5,2020-01-10 15:50:00
"209","Early Review","Have not had time to explore all of the features. I wasnt sure about the swipe feature but I am getting used to it and like it. Would be better to review after a few weeks .",4,2019-10-05 08:49:00
"210","Very good phone","The iPhone 11 is one of the most superb, reliable phones out on the market. I am overall very impressed!",5,2019-12-28 09:44:00
"211","Bigger phone","I like the size of the phone. It’s just getting used to the new features. So much u can do. I have only had the phone a week.",5,2019-12-13 17:45:00
"212","Great new phone!","I love this phone! It’s super fast and fun to use. Took me a second and then I finally learned how to use it quick.",5,2019-12-20 15:25:00
"213","Upgrade","Purchased this phone as a gift. This was an upgrade from a 6s. Very pleased with design and performance.",5,2019-12-27 06:08:00
"214","Great service iPhone 11","I bought a new iPhone 11 and everything transferred from my old phone at no extra cost. I got there early and would advise doing that as there was a line for the two people handling the iPhones.",5,2019-10-25 15:25:00
"215","Good phone","I would not even consider getting a phone that is not Apple",5,2020-01-27 13:52:00
"216","Great phone","Phone was a gift for my son and it works better than expected. Perfect gift for a 14 year old. Hope it lasts as long as high school",5,2019-12-07 19:21:00
"217","Great Phone and Great Value","Best Buy sells this at a great price and better than the competition for Verizon Customers.",5,2020-01-04 17:17:00
"218","Great phone , great camera","So far I’m finding this to be a very user friendly phone, & like all the features that are somewhat different from my previous IPhone 6

The camera & picture quality are also excellent. 
Thank you Apple for coming up with this great product.",5,2019-09-20 22:42:00
"219","Great phone","This was a upgrade from my iPhone 7, I wish it was a little smaller. The 11 pro is smaller but for what I use it for wasn’t worth the price difference.",5,2019-11-22 16:29:00
"220","Easy transition from old I phone","Love it.  Should have done it sooner. There Verizon specialist was so knowledgeable and helpful, and very patient explaining all the features.  I will buy all of my electronics at Best Buy now instead of phone stores.",5,2019-10-06 04:38:00
"221","Happy College Student","My college student just upgraded to an iPhone 11 from Android. Just wanted to try something different. So far love it. Was able to get the phone in the color preferred.",5,2019-11-09 11:27:00
"222","Great new design  iPhone 11","Purchased this for my mom new iPhone 11. Smooth design, nice new Camera, 4K video is awesome, and the 6.1 size is perfect for moms small hands. She is a happy mom.  I think I am her favorite!",5,2019-10-24 01:23:00
"223","Great phone.....customer service needs training","I purchased this iPhone while visiting home only after sitting in the store for over 2 hours and the phone wasn’t even activated when I left therefore leading me to go to a Verizon store to have it done.  Also if you plan on changing the SIM card DON’T.  Verizon has their phones blocked from this even if you purchase the phone outright. So I’m stuck overseas with a phone that I can’t use for 60 days.",4,2019-10-06 13:35:00
"224","First iphone","Great price. Changed from Samsung just for something different. So far so good.",5,2020-01-10 19:22:00
"225","Great phone","I LOVE my phone.  I was uncertain switching to an iPhone.  As I’ve always owned an android phone.",5,2019-12-28 10:40:00
"226","Love new iphone","Love iphone. I replaced an iphone7. Among other things, love the new screen with more visual room.",5,2019-12-27 15:24:00
"227","Best Customer Service.","The iPhone is always a good product. It was the customer service we had was outstanding getting the update completed.",5,2019-12-13 18:59:00
"228","iPhone 11","This was a Christmas gift for my son. He has wanted a new iPhone for quite awhile. HE loves it.",5,2019-12-29 10:07:00
"229","Great shopping experience!","Bought online, picked up in store. Was in and out in less than 10 minutes!",5,2020-01-13 07:37:00
"230","Great phone","At first I missed the home button but once I broke the habit of looking for it I’m completely happy with this phone.",5,2019-12-13 20:20:00
"231","great to use","Bought this for my wife ab
nd she is really enjoing all the special features",5,2020-01-11 07:32:00
"232","Awesome product","I love my new phone! Lots of great features, glad I upgraded",5,2020-01-22 14:28:00
"233","Great buy","Got help right away after walking in and purchase process went smoothly and took no time at all.",5,2019-12-27 19:26:00
"234","great product","big apple phone fan - really enjoying this phone - always impressed with the new tech",5,2020-01-04 15:05:00
"235","The teen phone","My nieces and nephew are i phone people and in school everyone has an iphone. So they needed the latest model.",5,2019-12-17 16:13:00
"236","Excellent upgrade","My college daughter needed an upgrade from the iphone 8. She waited through a few upgrades and decided on this one. She's pleased so I'm pleased.",5,2019-11-22 15:11:00
"237","Great Phone","Bought the iPhone 11 on Black Friday for my son. He loves it and works great with his MacBook for school.",5,2019-12-20 17:02:00
"238","My daughter loves her new iPhone 11!!!","Best Christmas gift a father could give his daughter!! She loves her new iPhone 11!!!",5,2020-01-03 16:39:00
"239","great purchase","great phone.... and great service at best buy!
Bought for my kids, and they love it.",5,2020-01-03 16:48:00
"240","Great phone","There’s not much difference between this and the pro besides the camera. I’ve been taking pictures with this phone and it comes out great especially at night! Overall, pretty easy to use.",5,2019-10-19 22:56:00
"241","Awesome phone.","Beautiful screen and super fast performance. Got it for a really great price too.",5,2020-01-04 09:10:00
"242","Love this phone! Display is amazing","Well worth the money. Anything you can imagine a phone could do it does. Way ahead of the pack",5,2019-12-25 18:17:00
"243","Great camera nice size letters and numbers","Had the cameras for just a couple weeks and still learning all that this iPhone can do.",4,2020-02-28 19:40:00
"244","easy as apple get","Just like all my previous apple phones it worked great right out of the box. easy to set up with my apple ID info.  The night vision camera has been fantastic so far",5,2019-11-03 20:15:00
"245","Awesome","This phone has been great and works really well.  A great upgrade from the 7plus",5,2020-01-03 20:06:00
"246","i love my phone","i upgraded from iPhone 10 and i really like this phone. its great for its price.",5,2020-01-03 16:04:00
"247","very helpful blueshirt","Good experience in store. Should have bought Geek Squad protection",5,2020-01-13 16:20:00
"248","Super Phone","Love the new Iphone 11.  I didn't need 3 cameras and the 2 on this phone are awesome!",5,2019-12-30 10:20:00
"249","Best phone I've ever had!","I finally made the switch from Samsung to iPhone and I love it!  It suits my needs better since I use a lot of social media.",5,2019-12-01 14:17:00
"250","Switched from Samsung","I was a android user and my husband convinced me to switch to apple and I had no problem my 11 works awesome love it",5,2019-12-07 05:30:00
"251","Very nice phone 3rd iPhone purchase","Camera is very clear 
Battery life is good I use it heavily for day trading 
Run multiple apps no problem 
Light gaming PUBG fun to use and linked with PS4 remote play runs smooooooth",5,2019-10-18 19:36:00
"252","New IPhone 11","My husband switched from Samsung Galaxy to Apple 11.  He has made the transition pretty easily. He already likes it.",5,2019-12-06 15:38:00
"253","The iPhone 11 Delivers","I went from an iPhone 6 to the iPhone 11 and was amazed by it. So fast and with so many new features that I am just learning about. And I don’t miss the home button one bit.",5,2019-10-25 16:55:00
"254","Love it !","I’m still exploring and trying to get use to not having a home button lol. But overall the phone is great.",5,2019-12-13 21:34:00
"255","Great value for the price","Excellent phone for the price. My daughter says it is a little smaller than the Iphone 8 that she traded in. The color was yellow and it is quite different. She loves it andis glad that she bought it.",5,2019-10-05 08:39:00
"256","good quality","that's very great i really like the phone and best buy",5,2020-01-20 21:47:00
"257","Daughter loves and makes her own movies.","It is a little big for me however my daughter loves it. I prefer the pro.",5,2020-01-06 20:50:00
"258","love it","the best iphone yet!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",5,2020-01-03 16:01:00
"259","Decent phone","My android died completely. I had decided to switch to iphone for compatibility reasons. I would have preferred the Galaxy S10, but this phone is ok.",4,2020-01-26 08:29:00
"260","Great phone!","Everything works as expected. Great phone. iPhone keeps on getting better.",5,2020-01-05 14:30:00
"261","iphone11","Purple is my favorite color. I love the camera that has two camera's. I like how it is smaller than my old phone, but the quality is a lot better. I like how they have better ring tones on the phone.",5,2019-10-04 18:03:00
"262","Enjoying my new cell phone!","What is not to like - camera is great!!  I have not had any issues so far.",5,2020-01-04 21:06:00
"263","Iphone upgrade for grandson","Phone was for grandson, and he is very pleased! He has had no issues using the phone.",5,2019-12-27 15:25:00
"264","Like other iPhones","Just like the iPhone 7 I had before just bigger and has a better camera.  Seems to work faster",5,2019-12-20 16:25:00
"265","Perfect for my son!","My 15 year old was thrilled to get this phone for his birthday! It was exactly what he wanted!",5,2019-12-20 16:09:00
"266","Nice phone, good transaction.","Bought for my son for Xmas...very happy. He is 26 ,a Marine and knows tech.",5,2020-01-03 17:43:00
"267","Love it.","Hard to get used to no one button. It is difficult to see when silence button is on.",5,2019-12-27 21:51:00
"268","My son loves it.","Quite an upgrade form an iPhone 6!  My son is very impressed with the vivid screen.",5,2019-12-28 10:42:00
"269","Great phone!","So I upgraded from a 7plus and I am very pleased. I love the color of it and it’s so easy to use I absolutely love it! Great upgrade. Worth the wait.",5,2019-11-08 17:12:00
"270","Upgrade","Purchased as a gift for my wife. She loves it! It is much nicer than the 6s she had.",5,2019-12-27 06:09:00
"271","Great phone so far","Great phone so far. My son is really enjoying all the features it has",5,2020-01-07 07:02:00
"272","It's an iPhone","Great phone. It's just an iPhone what more can I say there aren't any over the top features it functions well and has apples no nonsense OS if you are an iPhone fan you will like this one.",4,2020-01-03 16:48:00
"273","Great product","Great product, really glad the price of this phone has come down from the X price. Plan on using this device for years.",5,2019-11-30 11:05:00
"274","iPhone 11","Great phone all together... would definently recommend",5,2020-01-17 23:32:00
"275","Great phone great price easy transfer","Best Buy staff made this such an easy upgrade. Phone is great as always.",5,2020-01-04 12:10:00
"276","Great Phone the Best Iphone Yet","This is hands down the best I Phone yet.  I love the facial recognition and the screen resolution is amazing.",5,2019-12-06 15:24:00
"277","I love my iphone!","Upgraded from 7 plus and wow what a change!! Apple user forever !",5,2020-01-08 15:16:00
"278","back to I phone from Galaxy","I changed to a galaxy and my family went crazy, so many people on Apple and didnt realize the difficulty of being on a different system",5,2019-11-16 07:43:00
"279","so far great","Daughter really enjoys her first new phone.  The screen and speed are great and she love the green color",5,2019-09-29 19:04:00
"280","Love my phone!","I was using an iPhone 6s, so this is a big upgrade!  I am able to hear the person on the phone and the battery life lasts a long time.  I also like the color--Go Big Red!",5,2019-10-20 17:09:00
"281","Good  iphone 11 for great price...","I got a good deal. Picked up the same day. Love it.",5,2020-01-18 12:58:00
"282","Great phone","I have the iPhone 11 and am still learning to use it. I’m sure once I learn all of the cool things you can do with it I will like it even more.",5,2019-11-09 06:30:00
"283","Great upgrade for I Phone","I upgraded from an I Phone 6 Plus and so far have enjoyed the new phone with lots of memory.   It didn’t take long to get used to the changes (i.e. no home key).     Really glad I upgraded.",5,2019-10-05 02:56:00
"284","Phenomenal phone","Phenomenal phone from a great company. Had some transfer of apps issue from previous iPhone. But the issues have since been resolved.",5,2019-11-16 14:34:00
"285","Great upgrade","Was using an iPhone 6, this doesn’t feel that unfamiliar. The face recognition is great.",5,2019-12-20 15:50:00
"286","All around just amazing","love my new phone olive green and customer service was outstanding if they could throw some discounts on the price that would have been cool to",5,2019-11-08 09:15:00
"287","Nice phone","Not much different than the XR other than cameras. Nice phone though.",5,2020-01-03 16:00:00
"288","Great Phone","A+++++++++++++++++++++++++++++++++++++++++++++++++",5,2020-01-17 18:40:00
"289","Excellent","Nothing to envy to the Pro version. Great product.",5,2020-01-17 17:17:00
"290","Easy to get use to.","the back camera is way better, the front camera i don’t think is as good as my 7 plus but it’s still okay",5,2019-12-06 19:33:00
"291","Awesome","Great phone! Looks great and is really fast. I'm very pleased with it.",5,2020-01-02 10:32:00
"292","It's an iPhone!","We got it at a good price...$100 off.  Works like an iphone",5,2020-01-10 17:18:00
"293","Love this phone","I like the screen size and face ID makes every day tasks easy to do.",5,2020-01-03 17:09:00
"294","Nice upgrade","Changed service from sprint to Verizon. Got rewarded with iPhone 11.  Well worth it.",5,2019-12-22 12:07:00
"295","Great iPhone","Best iPhone yet. Would highly recommend upgrading!",5,2020-01-16 19:02:00
"296","Excellent Value","Love this phone it is an excellent value compared to other iPhone offerings",5,2019-12-28 05:49:00
"297","Nice phone","First time iPhone user , have to learn how to use different functions, But I do like everything so far.",5,2019-12-06 16:41:00
"298","iPhone  11","My son chose this phone for his Christmas present. It did not disappoint.",5,2019-12-29 10:06:00
"299","Nice phone","It's a nice phone.  Does what it is supposed to.  Switched from an android.  There are features about the android I like better, but this works well.",4,2020-01-18 07:31:00
"300","Excellent phone","My iPhone 11 is very responsive, does everything I need it to do and more. The battery life seems to be very good and will last me all day even when using the phone heavily.",5,2019-10-12 07:39:00
"301","Love Apple","I'm leaning to a Watch Series 5 and Apple phone. Everyone help plus family",5,2019-12-27 17:35:00
"302","Great upgrade","I had an 8 max.  Love this new 11.  Same sized screen in a smaller package",5,2019-12-27 16:56:00
"303","It's an iPhone","What more can I say than it's an iPhone. The upgrades to the new handsets are minimal, but since my wife was due for an upgrade and she is an iPhone user it was time to upgrade.",5,2019-10-08 07:51:00
"304","Great phone","I upgraded from the 6 and this has been a huge upgrade so far. Definitely very pleased. Did not feel the need to buy the pro and am very satisfied with this phone for $300 cheaper.",5,2019-10-04 15:18:00
"305","Great product","Apple is a great and reliable product.  Best Buy always has a good deal.",5,2019-12-27 16:50:00
"306","Great phone","I love the phone. It was a huge upgrade from the iPhone 6s. My only regret is not upgrading sooner",5,2019-12-07 09:33:00
"307","Purchased a new IPhone for myself","Have had it for one month.  First time with an iPhone.  Great phone and camera.  Still learning how to use it, but very happy with it.",5,2019-11-08 20:04:00
"308","Great phone","easy transition from the iPhone 7, same great quality",5,2020-01-10 17:25:00
"309","Better than ever!","This is my third iphone, as usual easy to use. I am 76 and not to use to high tech. But love this phone for my use. Nice color also. 
 
  Like the red.",5,2019-10-25 17:41:00
"310","Great Phone","I upgraded from a iPhone 7 and glad I did. I had to get used to holding a bigger phone but I am loving the big screen.",5,2019-11-20 06:20:00
"311","Phones are great","Good quality phones, great service. Would recommend going to Best Buy to purchase your new phones",5,2019-12-06 15:21:00
"312","Service was excellent","Hoover Alabama is the store with the knowledge. 280 employees are lazy",5,2019-12-27 15:20:00
"313","Great Product","This product was a hit for Christmas! My girls love their new phones.",5,2019-12-27 19:51:00
"314","Great product","This is one of my favorite toys
Fir several years I have been using iPhone 
Very good product",5,2019-12-08 20:59:00
"315","Does everything I need it to do.","Intuitive and easy to use. Very good camera. Can get more in depth if you have the time and desire, good functionality for users than just want a good overall phone.",5,2019-10-12 10:31:00
"316","As always, Apple delivers","I went from a 7Plus to the 11 so definitely an upgrade for me! They have delivered a great, easy to use, functioning product as usual! I have had a few issues with a glitchy (freezing) screen, but expected that with it just coming out and things needing to be worked out! No regrets with my upgrade thus far!",4,2019-10-20 13:23:00
"317","What ya phone","I can’t how easy it was to transition from my Android. Very smooth interface.",5,2019-12-20 15:52:00
"318","DAUGHTER LOVES IT!","WE ALWAYS HAD GALAXY PHONES AND THIS TIME SHE WANTED A IPHONE. SHE LOVES IT!",5,2019-12-20 16:38:00
"319","Great!","Huge upgrade from iPhone 8! The cameras take some getting used to, but once figure it out they are excellent quality!",5,2019-11-17 20:55:00
"320","Great phone to upgrade to!","I upgraded two phone for my kids. These two new phones are light years ahead of the other phones on the market!",5,2019-11-22 15:12:00
"321","Wife loves her phone","My wife has used I phones for many years and this is her favorite she is a tech savoy individual and she appreciates all of the new features on this phone",5,2019-10-19 07:28:00
"322","Love the battery life.","The data transfer from my iPhone 6S was seemless, something that wasn’t true for my other upgrades. The extra data space allows for more apps on my phone.",5,2019-10-18 16:58:00
"323","Great phone","I upgraded from an iphone 7 to the iphone 11. Took sometime to get use to but its amazing. Camera quality and speed are amazing. Apps and graphics make it looks so unique.",5,2019-10-04 23:45:00
"324","Great update from an iPhone 6","Mega improvements, very easy and intuitive to adjust to after using the older technology for several years and what an improved product.",5,2019-11-01 17:25:00
"325","Battery life!","This is the best Iphone one option out there...
The battery life is finally worthy of the quality of an Apple device.",5,2019-11-16 09:43:00
"326","Great phone","Recently upgraded and is an excellent phone. Works great",5,2020-01-03 20:45:00
"327","Great case","Great case for younger teenagers that provides protection for dropping",5,2019-12-23 11:23:00
"328","N/A","Good service. Great product. Clean store. No wait time.",5,2020-01-04 08:16:00
"329","Great phone. Wonderful people at Best Buy.","Very happy with purchase. Loved the phone. Great Christmas gift.",5,2019-12-27 20:23:00
"330","Great iphone","I have had iPhones for quite sometime. I am enjoying this phone.",5,2019-12-27 18:28:00
"331","WOW","Exceeded expectations, lots of upgrades, it's a fun phone to use",5,2019-12-27 17:16:00
"332","Excellent","Great phone for beginners and experienced iPhone users.",5,2020-01-03 18:43:00
"333","Love the iPhone 11","Easy to order online and delivery was prompt
Verizon took care of me well too!",5,2019-12-15 19:33:00
"334","Very pleased","Very happy with new iPhone.  Upgraded from a 7 so lots of new tricks to learn.",5,2019-12-15 07:51:00
"335","Gift","My daughter loves her new phone. Works great! It was the best time for an update",5,2019-12-13 15:27:00
"336","love this phone","best iPhone yet that ever came out keep up the good work apple",5,2019-12-27 23:03:00
"337","Good so far","So far it seems to be ok, having trouble with some of the settings. Camera function are better than my 10 was, so I like that. Can’t really tell about the new battery life?",4,2019-10-23 12:34:00
"338","Great Phone","Works well no problem with performance , Great camara",5,2020-01-03 17:25:00
"339","VERY NICE WITH ALL THE FEATURES","GLAD TO HAVE I PHONE 11.LOVING IT TELL A FRIEND.WILL REFER TO BEST BUY",5,2019-12-20 16:17:00
"340","Excellent","Love the feature thAt you can get certAin notifications while driving.",5,2019-12-20 15:58:00
"341","Big","Purchased the lowest end of the new 11 phones with middle GB.  Large in the hand compared to say an 8.  Works nice in a case and the battery life is great.  I would still purchase a screen protector and case as I believe you can only have the glass repaired on this model by an actual Apple store.",4,2019-10-18 15:21:00
"342","Great phone","This phone was for my daughter and she loves it!!!",5,2020-01-05 11:22:00
"343","Great phone","This phone was for my daughter and she loves it!!!",5,2020-01-05 11:21:00
"344","Really Great","Got this for my Mom, super upgrade from her old phone.  She loves it.",5,2019-12-20 15:13:00
"345","Great phone","what an upgrade from an Iphone 6s, and for the money it a good deal.",5,2019-12-21 09:41:00
"346","Love it","The upgrade to this phone has been great.  Easy to transfer over all apps and pictures",5,2019-12-06 15:23:00
"347","Love the size","I love the size and quality of the phone. Very easy to learn new features.",5,2019-12-16 07:43:00
"348","Angela was awesome!","Angela made this purchase amazingly easy! Thank you so much Angela!",5,2019-12-21 22:09:00
"349","New iPhone 11","So far it's great! You can't go wrong with an iPhone.",5,2020-01-01 22:24:00
"350","Great upgrade","Didn’t know how much I was ready for an update  great phone",5,2019-12-27 16:55:00
"351","Excellent phone","Got this for my daughter as an upgrade for her iPhone 6.
She is really enjoying the huge upgrade in features.",5,2019-11-16 13:58:00
"352","Love it","Very nice upgrade. Especially the camera features!",5,2020-01-03 16:30:00
"353","Very happy with this case","Very happy with this case. It is slick, soft, get durable and protects my new iPhone every day. Very thankful I decided to make this purchase.",5,2019-10-19 14:25:00
"354","It was a “Best Buy”","Apple went big on this one. My wife loved it for Christmas",5,2019-12-27 15:19:00
"355","Duh","It’s iPhone, what else is there to say. Best phone ever",5,2019-12-29 13:41:00
"356","It’s an iPhone , Can’t go wrong","2 day learning curve , 
The phone techs are the reason to on 290 and Mopac",5,2019-12-13 18:17:00
"357","iPhone is the best","Going to Best Buy for phone is great for getting a phone",5,2019-12-28 09:53:00
"358","It’s been great so far","It’s light weight and gives sufficient coverage to the phone. Not as heavy or cumbersome as the Life protection case",5,2019-11-08 16:30:00
"359","New phone","I am very much addicted to the IPhone. Every time a new model comes out there are many positive improvements. Definitely not a disappointment",5,2019-10-18 17:46:00
"360","Good upgrade from iPhone 7","Good upgrade to the newer iPhone. I love the new product",5,2019-12-27 16:39:00
"361","Very pleased with the IPhone","Awesome , very pleased with the phone. With Best Buy too",5,2019-12-27 16:39:00
"362","Good phone","Phone arrived on time and worked perfectly. Phone also looked very nice",5,2019-12-15 07:30:00
"363","good quality","lots of new features from my old I phone 8
very pleased",5,2019-12-27 19:33:00
"364","Finally a full screen","Great looking and working phone.  Easy to setup and use",5,2019-12-27 18:02:00
"365","It's an Iphone","If your getting an Iphone no review needed, you should
know what your getting :D",5,2019-12-06 17:24:00
"366","Speakers","Great Speaker. This is a very nice phone. Would purchase again.",5,2019-12-20 15:21:00
"367","Love the phone","Upgraded to this phone and just love it.  Glad I decided to upgrade.",5,2019-12-16 06:20:00
"368","The phone is excellent with many new features!","I like the phone but it is taking time to adapt to the new features.",5,2019-12-15 14:16:00
"369","Great phone","Great phone for the wife and our kid they love it.",5,2019-12-30 11:00:00
"370","Great phone","Great phone for the wife and our kid they love it.",5,2019-12-30 11:00:00
"371","Nice improvement over my earlier model.","Best Buy price and service were very good.  I am a satisfied customer.",5,2019-12-13 16:06:00
"372","Nice product","I could not believe the zoom on the camera until I tried it on my kids phone. Excellent",5,2019-11-29 03:01:00
"373","Great phone","Perfect phone to have and I would recommend to everyone who wants a new phone.",5,2019-12-06 15:17:00
"374","So far songood","Gave it to my wife for Christmas so far she loves it",5,2019-12-27 16:30:00
"375","Great phone","My wife loves her new iPhone 11!  A great upgrade from her iPhone 7+",5,2019-12-13 19:00:00
"376","nice present for my wife","easy to upgrade from  older style apple phone..yeah",5,2019-12-27 16:24:00
"377","Great phone","My wife loves her new phone.  The batter lasts almost 48 hours of normal use",5,2019-12-06 16:39:00
"378","Slightly bigger than my last phone","Not having the screen button took some time to get used to.",5,2019-12-20 16:23:00
"379","Love the face unlock!","Upgraded from a 7. Love the new features especially the face unlock",5,2019-12-13 17:00:00
"380","Great upgrade","Recently replaced my iPhone 6s with 16 gb to the iPhone 11. So far so good! Everything was easy to transfer!",5,2019-11-08 19:43:00
"381","Love this phone","The only down fall I have found is that it doesn’t have the finger print scanner like the older ones.. love the camera and everything else about it..",5,2019-10-04 17:13:00
"382","Great phone","Great phone. My kids are happy with this purchase.",5,2019-12-27 15:18:00
"383","Great phone","Great phone. My kids are happy with this purchase.",5,2019-12-27 15:18:00
"384","Iphone11","This is my first IPhone and I gotta say it’s a good iPhone. Some things Android does better but overall it’s a good phone",5,2019-10-28 04:24:00
"385","Really like my new phone","Very impressed with this iPhone 11.I thought fingerprint was good,but this is so much better. The price was better than my old iPhone.Every thing is better.",5,2019-09-27 17:12:00
"386","Enjoyable new phone","We were impressed with the professionalism of the representatives",5,2019-12-14 06:49:00
"387","iPhone 11","I Like it but I wanted the 126 GB’s or whatever it is but they didn’t have any in stock so I got the 64 GB
I really do like the simplicity of this phone.",4,2019-12-27 16:01:00
"388","iPhone 11","I like the new iPhone 11 but wish it was a bit smaller so I could reach the entire screen with one hand. Other than that, the phone is great.",4,2020-01-03 19:13:00
"389","Nice product","I like the versatility of this phone. Apple is making great products and I like it",5,2019-11-29 03:03:00
"390","Good phone","It’s a great phone. I don’t see too much difference in this phone then the 10xr. If I were to purchase again I’d save a few dollars and go with the 10 xr. Battery life is great. 

I would however highly recommend Apple care for any of these phone.",4,2019-11-01 18:40:00
"391","It’s a great phone","It’s a great phone. I don’t see too much difference in this phone then the 10xr. If I were to purchase again I’d save a few dollars and go with the 10 xr. Battery life is great. 

I would however highly recommend Apple care for any of these phone.",4,2019-11-01 18:39:00
"392","Love phone not staff","Love phone..bought online so it would be ready when I picked it up but staff would not help set it up...not happy.",5,2019-11-01 18:19:00
"393","Love it","Love it.  Purchase two of these to replace my teenagers outdated iPhones.",5,2019-12-06 15:24:00
"394","Love","Got the phone for my 16 yr old son. He loves this phone.",5,2019-12-20 22:34:00
"395","Great phone.","This was a fantastic upgrade to my old 8 plus.  Love it!",5,2019-12-20 16:21:00
"396","Great phone","So much more than a phone and Apple easy to use. If it weren’t for having to work with the phone company, it would be perfect",5,2019-10-22 06:53:00
"397","Very nice!","Great phone for non tech person!  Patiently waiting the other one arrive",5,2019-12-06 18:32:00
"398","Same iPhone experience","I love the 11 but coming off of the Xr it is definitely not an exciting purchase.",4,2020-02-07 18:19:00
"399","Love","The new iPhone 11 camera and larger screen than the iPhone XS is amazing. Love using it.",5,2019-11-22 18:58:00
"400","Great phone!!","Very happy with my new iPhone 11
Switched from a galaxy 9 plus",5,2019-12-14 23:49:00
"401","I Love It","This is the best iPhone to date. Really happy with my purchase",5,2019-12-14 21:08:00
"402","Great phone","This is a great phone, a little heavier and larger; real pricey.",5,2019-12-12 20:15:00
