"","Heading","Text","Rating","Time"
"111","WHERE HAVE YOU BEEN???","I have been using a flip phone for the past 6 years and although I loved it--it was just getting to difficult to handle business. This phone is so smooth and easy going how can you not love it.

The camera takes better Portrait pictures than my DSLR!",5,2019-10-25 15:17:00
"112","The best phone I’ve ever owned.","This phone is amazing, easily the best phone I have ever owned. The camera on it is second to none with so many different picture and video options. Along with taking crystal clear images in the dark with night mode. Highly recommended for anyone looking for a feature rich phone that will just work.",5,2019-09-27 15:46:00
"113","Best iPhone yet","Best camera I have ever had and I’ve had iPhones since they came out! The new iOS is great addition for this phone. Battery life is amazing. I can’t believe the life I get out this thing. The size is perfect. Color is beautiful. You will not be disappointed.",5,2019-10-18 16:08:00
"114","Love it","I am extremely happy with iphone 11 max pro. It is very similar to the X but the camera is great upgrade & the battery life is a bit better I definitely noticed a difference.",5,2019-09-29 14:49:00
"115","Really like the camera","No more rundown battery hold a charge for 3 days great phone",5,2020-01-31 16:08:00
"116","Best Iphone I Ever Purchased","Best iPhone ever. Super fast. Face ID works super fast and from any angle. The camera is unbelievable. Like it states it has a pro camera. Battery lasts all day and I have no issues at all with this phone. Don't hesitate on buying one. Thank you Apple.",5,2019-10-20 14:46:00
"117","Awesome camera","I absolutely love this phone. The camera was the deciding factor. Everyone who sees my photos always say how beautiful they are. Portrait mode on the camera is the best. Yes it is pricey but it is worth every penny!!!",5,2019-11-08 18:23:00
"118","Great up grade from iPhone 10 max","I love the fish eye lens. You can be close to a group of people and not have to tell people to get closer. Also the camera responds a lot better in low light. I was able to compare the two phones side by side. It is a lot faster and worth the upgrade.",5,2019-10-19 22:48:00
"119","Best iPhone yet!","The speed, the quality of the pictures as well as the additional features really does make this the best iPhone yet. I wasn't going to get one, then I saw what it could do on a friends phone. Well worth the upgrade!",5,2019-11-08 16:03:00
"120","Best IPhone yet","Upgraded my iPhone from IPhone XS Max to the IPhone 11 Pro and have no regrets.  The camera and video quality is amazing along with the low light capabilities.  If your ready for an upgrade don’t hesitate to get the IPhone 11",5,2019-11-02 14:09:00
"121","New features, beautiful pictures , very happy","This phone is excellent, it’s features, camera takes beautiful pictures also videos has a white or dark features to choose , there are many more to write I’m exploring it .",5,2019-09-27 20:53:00
"122","Love it","Best phone I’ve ever had...  Canera is amazing and I’m still learning everyday how to use it.",5,2020-01-16 02:17:00
"123","Exceptional Customer Service","From beginning to completion the process of picking up and activating my iPhone was nothing less than exceptional. The staff provided professional and courteous service. Notably, onlooking at how they interacted with other customers it was clearly a culture of excellence in customer service.",5,2019-09-25 15:16:00
"124","Not dissatisfied like I should be.","I’m an android guy forced to get an iPhone and wow have they gotten better. This phone lasts 2 days where my lg v35 was half a day. It’s a great battery life. Camera is good. Charge is fast. The phones smooth. I’m actually impressed and happy with it. Dang apple",5,2019-10-11 15:51:00
"125","one of the best phones around","upgraded from 7plus so change in technology was amazing. the steel and glass was amazing to hold. solid build. of course I have a case on it now. haven’t used half of its functions yet. 
ios13 is a bit wonky right now. in fact, spent 2 hours in Best Buy just to activate it.",5,2019-10-04 19:26:00
"126","Excellent photos","I am really enjoying my new phone. The portrait settings on this phone are outstanding!!! I upgraded from an IPhone 6S and I’m thrilled with all the new features! Several family members want to update their phones now too!",5,2019-11-01 16:10:00
"127","Iphone 11 max","This phone lives up to the high Apple standards i have come to expect.  Very quick data transfer from my old phone.",5,2020-01-01 20:03:00
"128","Best IPhone yet!","Apple did a great job on come out with The midnight green iPhone 11 Pro max.",5,2020-01-24 17:04:00
"129","Amazing","This phone is the real deal and the color is so unique",5,2020-01-31 17:15:00
"130","My wife is happy","She picked it and it match her phone but above all it protects the phone. It does work",5,2020-01-18 08:37:00
"131","When you buy an iPhone, you get an iPhone","When you buy an iPhone, you get an iPhone. Transitioning from an old iPhone to a new phone could not be simpler… The new one is just like the old one, but with better features… It will be obsolete in a year… LOL As with other phones it is a communication device that does it’s job",5,2019-09-27 15:39:00
"132","It’s Apple.. of course it’s great.","I bought this for me, to tide me over until the iPhone 12 comes out later this year. ;)",5,2020-01-16 11:23:00
"133","Great iphone","Been using iPhones for years buy one it get better",5,2020-01-31 15:19:00
"134","Very beautiful","Very nice phone would recommend to anyone who uses a different phone then a apple",5,2020-01-17 16:12:00
"135","The Best Phone for 2019!","Very pleased with this iPhone. It’s made solid and packed with new features! Best Buy shipping was better then the rest. My iPhone was sent 1 week earlier then projected. Highly recommend this phone!",5,2019-11-08 16:35:00
"136","Best iPhone yet","Really love this phone. Face ID is noticeably faster and works at more angles than the iPhone X. Cameras work very well and the zoom works like no other phone. The battery life is outstanding and it charges so much faster than the previous phones.",5,2019-10-11 15:58:00
"137","Beautiful cell phone.","I like everything about this phone.  Ease of use, beautiful, smaller and thinner than my previous phone, iPhone 7,  and I love the camera.  Great buy.",5,2019-12-06 15:30:00
"138","Great phone","I purchased the wrong phone, but I was able to exchange it for the right one.  I was very pleased.",5,2020-01-06 13:35:00
"139","iPhone 11 Pro Nax","There was no questions about my decision to upgrade my iPhone after just purchasing the previous phone and having it for about 30 days. The craftsmanship of the Apple products are always entertaining and tech-ky I have taking great photos and videos and fine them to be astounding!",5,2019-09-21 11:38:00
"140","Excellent","Bought for mother in law. She loves it and uses it all day long. Easy to learn.",5,2020-01-17 18:10:00
"141","Best iPhone I’ve Ever has","I’ve been an iPhone user since the original and this is by far the best one to date. I miss things like 3D Touch and a physical button.",5,2019-12-13 15:41:00
"142","Great Pictures","Low light pictures are incredible.  Great phone!  As always, Apple is more expensive, but my last phone was an iPhone 6 Plus and was just starting to reach it's end due to performance.  So worth what I spent then, and worth it now.",5,2019-10-17 16:20:00
"143","The Best One by Far","I have upgraded since the I phone 3 and this is by far the best phone ever.  Much better battery, yes much better and a great camera that allows great quality and creativity.  A great display and much better graphics for the user.",5,2019-10-17 23:58:00
"144","my first iphone","This is my first ever i-phone.  I love it .  I was afraid to switch from Android but it is easier that I thought.",5,2019-12-26 11:20:00
"145","Amazing camera!","Great upgrades for all of the usual iPhone features but the camera itself is exceptional. Take photos from far away and also night time photos with such clarity and without flash! This is my favorite iPhone yet!",5,2019-10-27 14:25:00
"146","Great phone","I always love iphone but I love the camera noe esp. the portrait setting.",5,2020-01-17 16:01:00
"147","This phone is amazing!","I upgraded from and iPhone 7 Plus so I haven’t even tapped the full potential of this iPhone 11 pro max! So far it’s seamless and easy to use. The camera is AMAZING! you won’t be disappointed! And you’ll get over the three lenses. BUY THIS PHONE!",5,2019-10-04 15:25:00
"148","Camera is awesome","The new iPhone 11 has a great camera.I've taken great pics in the dark and they came out better than my stand alone camera.I got the bigger hard drive so i can keep all my photos. Combined with the latest software update it is a solid phone.I am enjoying it",5,2019-09-27 22:10:00
"149","Great phone","Beautiful design and very functional. Recommend this phone to everybody",5,2020-01-18 00:24:00
"150","What a camera!","I absolutely love my Max pro! The camera alone is a great reason to buy this bad boy. It is super fast and the battery life is amazing.",5,2019-10-07 13:25:00
"151","die for upgrade","so glad i finally made the jump from the 6, this  phone is so pretty and everything i could ask for! the camera sets it off",5,2019-12-16 12:06:00
"152","Excellent Product!","Upgraded from an iPhone 7 and what a difference!  I am really enjoying the iPhone 11 Pro Max experience",5,2019-12-27 18:40:00
"153","I love my iPhone 11 Pro Max Silver!","I love my iPhone 11 Pro Max Silver! My older sister loves it too (she got one in Gold).",5,2020-01-06 17:38:00
"154","Satisfied","After a great ordeal in trying to get my phone, I am thoroughly satisfied with the product. The camera is awesome. The ease of using it is great. Still getting used to not having the home button. Highly recommend getting one.",5,2019-10-12 15:32:00
"155","love this phone","This iphone is awesome takes great pictures and love the features on it",5,2020-01-14 08:39:00
"156","Best of the best","I had the s10 plus and note 10 plus and even though those phones are great and the camera is awesome the iPhone pro camera is wayyyyy better in color correction as all. You can’t go wrong with the iPhone 11 pro.",5,2019-10-18 17:22:00
"157","Perfect, amazing camera.","Love the new design of the phone with the frosted/textured glass. The three camera lenses are great, they take a little getting used to when you are using the extra wide, I have a few pictures with my finger in the corner.",5,2019-10-11 20:36:00
"158","I miss the bigger memory","I was convinced by the salesman to go lower in memory because it won’t matter. I had the 128 7plus (I know, it was time to upgrade) and never had memory issues. iPhone decided not to do that model no more and I don’t really need the 256, so I listened to the salesman and went down in memory space. Now I have the “memory full” message all the time. Will go and change it tomorrow",4,2019-11-10 22:20:00
"159","Best iPhone Ever","I have read reviews that the iPhone is worth the price just for the the camera features. I could not agree more. And there are a lot more features than I had on my iPhone 10Smax. Terrific phone in all regards!",5,2019-10-19 11:04:00
"160","Super fun","First smartphone I ever had so I went for the top one. Very happy with it and highly recommended!",5,2019-12-27 16:46:00
"161","I have some issues, but I’m happy I upgraded","Previously, I had a iPhone 7 Plus and wanted to upgrade, but did not need to. It is a good phone, but it freezes on me multiple times of the day. It also does not like doing multiple things at once. Take for instance when I have my phone connect to Apple car play and using WAYS I can only have 25 - 30 minute phone calls. A lot of the time it refuses to maintain a connection after that and I have to call them back after it hangs up. If it stays on for longer then WAYS stops working and turns itself off. This sucks for me because I’m always on the road. It also likes to disconnect from Bluetooth while I’m in the car (While not plugged into anything) during a call and I have to either try to connect it back to my car or restart my phone. Really that’s all I’ve really had to deal with since I purchased the phone. When it works properly it’s a great phone, but that is rare.",3,2019-12-03 11:56:00
"162","Love my iPhone 11 Pro Max in gold!","Love my iPhone 11 Pro Max in gold!  My younger sister loves hers too (in silver).",5,2020-01-06 17:37:00
"163","Great screen resolution and battery life.","iPhone 11 pro Max. Great screen resolution and battery life.  Fast processing.  Wireless charging is a convenience.  Camera is slightly better than previous version. Expensive but top of the class.",5,2019-10-25 16:29:00
"164","Best IPhone Yet","Love the new back, midnight green is an awesome color. Screen and camera is amazing. Definitely watch some tips and tricks videos on YouTube. Took it on vacation and the videos/photos came out amazing. Very little editing needed.",5,2019-10-04 22:36:00
"165","Great Phone All Around","I don't think this version of the iPhone is going to convince any Galaxy users to jump ship, but as far as iPhones go, it's a terrific phone. Quick, slick, and has all the great features that users have come to expect.",5,2019-10-11 16:18:00
"166","Love this phone","We treated ourselves to new phones from the 7 and couldn’t be happier with this one!",5,2020-01-03 16:00:00
"167","Phenomenal camera","The camera is the main, and possibly only, reason to upgrade from a iPhone X...but it’s worth it. Battery life and speed are also noticeably improved but the night mode on the camera is the true revelation.",5,2019-10-18 07:59:00
"168","Takes some getting used to","Still learning the ins and outs of this phone.   Between teenagers and Google, im getting there.  Like the new and improved camera.   Waiting for the perfect sunset to compare nature vs Apple.",5,2019-10-26 02:07:00
"169","Love love love","Big difference comparing to my previous iPhone 8 Plus.. the camera is so great and the battery life is crazy. I use my phone so much and I don’t need to charge my phone everyday. I would recommend",5,2019-10-23 12:16:00
"170","You want this phone","The battery life is amazing. The 18 watt charger is awesome. Now you can have the background black making it easier on the eyes. Cameras and night mode are fantastic. Runs much faster. If you’re due for an upgrade don’t wait!",5,2019-10-04 15:23:00
"171","Great picture taking quality","Recently bought this as a gift for my sister and she loved it, the camera quality is 10x better and it is not that big in size as it looks.",5,2019-11-27 22:25:00
"172","Incredible camera","Loving my new phone. The camera and features are so much fun. The rolling text is so much easier and the screen size is best for me",5,2019-09-27 19:22:00
"173","Decent phone, Not sure overall though","I am Apple fanboy, but i am not totally sold on the new iPhone. I really enjoyed the X model, but this one is just alright.",5,2019-12-06 11:24:00
"174","Love it","Bought for my wife, she loves it. Upgraded her from the 8.",5,2020-01-17 15:33:00
"175","Love the camera, for beginners and experts","I love it! Camera quality is nice, upgraded from a iPhone 6, it’s completely different still getting used to it but I like it much more! No more slow internet. My phone is still getting used to Snapchat with the stories for everyone",5,2019-09-27 15:19:00
"176","Great phone!","This upgrade for me was from the iphone 7 plus.  It has a better camera/video, runs faster and the battery life is much longer.  I read the upgrade is worth it if you're coming from an 8 or less.  So far, it's a solid iphone.",5,2019-10-01 09:11:00
"177","First iPhone","I’m glad I made the switch everything about it is awesome",5,2020-01-17 16:12:00
"178","Phone","I was wanting to upgrade my phone since I had been overdue to upgrade to a new phone.  The iPhone 11 Pro Max is slightly larger and the camera seems to really be nice.",5,2019-11-07 06:41:00
"179","Amazing phone!","This is a really great phone! I upgraded from the iPhone 7+, so needless to say, I’m very impressed with all the new features. Camera quality is amazing, and the green color is absolutely gorgeous.",5,2019-10-18 21:47:00
"180","The dark mode is the best.","I wear glasses and the dark mode helps me a lot. I also wear readers and with the dark mode I don't have the enlarge the font so I can read messages or emails. I also do not need my readers when doing so.",5,2019-10-14 08:38:00
"181","Favorite iPhone","New Year, New phone, best iPhone ever Best Buy made my upgrade process easy",5,2020-01-05 10:31:00
"182","Best iPhone ever","Its a joy to use this phone, it has all the advantages of the modern operating system plus the beauty of a spectacular camera. Fast reliable and easy to use, an absolute must upgrade.​",5,2019-10-26 04:39:00
"183","The best camera on a phone yet","This iPhone has the best camera when it comes to clarity as well as detail. It can easily differentiate between the background and foreground effortlessly. And it’s just a smoother overall feel.",5,2019-10-19 18:04:00
"184","Outstanding phone","I purchased this for my son who LIKES Apple over Android. His previous phone was a Apple 9 and he said this phone runs circles around his old phone.",5,2019-11-17 22:38:00
"185","A Worthy Upgrade","Went from an iPhone X up to the Max Pro and couldn't be happier. The midnight green is an amazing color and has to be seen in person. The phone is lightning fast and the 3 cameras shoot amazing quality. Couldn't be happier.",5,2019-09-30 10:13:00
"186","Iphone 11","still working to learn all the new things you can do with #11, enjoying new features",5,2019-12-27 16:49:00
"187","Awesome phone.","Everything about this phone is good.  Looks good, works good, feels good.",5,2020-01-03 15:15:00
"188","Excellent for pro","Excellent iPhone 11 pro max. I love this product. I highly recommend to everyone who like to take pictures",5,2019-10-11 15:26:00
"189","Love the iPhone 11 Pro Max","Expensive but Best iPhone ever!! So glad I decided to upgrade.",5,2020-01-10 18:28:00
"190","Amazing cameras!","Got this phone to upgrade my wife's phone from a iPhone 7 to this one. Night and day difference! the camera is amazing. the wide angle and zoom camera's are amazing. She loves it so much!",5,2019-10-18 15:48:00
"191","Love it","Great phone. Will be getting more for sure love it",5,2020-01-17 16:13:00
"192","Nice phone","Quick and holds a charge well. Portrait mode is pretty cool.",5,2020-01-10 15:48:00
"193","This is my new bestie","My new phone does evvvverything and better faster and brighter!
Apple slows the old down you must get this.
Also must needed for more storage and better picture taking action",5,2019-10-25 19:18:00
"194","Bought this one for my daughter","Bought this one for my daughter who knows how to do everything with cameras just photographer and she absolutely loves it , Was purchased in October 2019",5,2019-11-08 15:34:00
"195","Excellent Update","The iPhone 11 Pro Max is a great update to my iPhone X. When it first came out Apple didn’t offer an X Plus. I like the bigger screen and extra battery life. Killer OLED display and crazy ultra wide lens for photos.",5,2019-09-28 07:39:00
"196","New color","This new green is very nice and changes things up from Apples previous colors.",5,2019-12-28 08:31:00
"197","Awesome phone.","I upgraded from an iPhone 10 and this is the best iPhone to date.",5,2020-01-06 02:13:00
"198","11 pro max","Love the new iPhone. Just keeps getting better every time.",5,2020-01-10 17:28:00
"199","The best iPhone i have ever owned","I have been a big fan of apple products i never write a review before but i have to write about this phone it has perfect camera fast response
And stunning graphics  face id is even better now",5,2019-10-11 17:27:00
"200","Best IPhone yet!","Best Iphone yet! Easy transition from the 7 Plus model. 

I love the phone color, size, and new camera!!",5,2019-10-07 16:00:00
"201","Awesome!","My son loves his phone. Such better pictures than the old 7 S Plus.",5,2020-01-03 15:24:00
"202","Love it!","Best iPhone I ever had! Am Really happy with it...I’ll recommend to a friend and family",5,2019-12-20 16:27:00
"203","Apple - iPhone 11 Pro Max 64GB - Space Gray","Love Love my new apple 11 pro. Would to purchase again if needed.",5,2020-01-04 08:06:00
"204","Great phone excellent camera","Great phone with a great camera and battery life. Apple needs to get a full screen and get rid of the notch and use a USB type C.  But I knew That before I got the phone. Overall a really great phone.",5,2019-10-04 15:33:00
"205","Great phone","It has an awesome camera and the color green is really nice as well the screen of the phone is so kool when taking pictures or playing games",5,2019-11-13 10:29:00
"206","Love this phone!","Finally purchased a phone that can take awesome pictures at night, in low light!  Great for action shots as well!
Overall - best phone ever.",5,2019-11-12 09:38:00
"207","Great phone","I was really excited about upgrading my phone and it was everything I had hoped it would be but the most impressive thing has meet the cameras. The pictures and videos are crystal clear it’s unreal",5,2019-10-04 15:32:00
"208","Great cell phone","Love my new Apple - iPhone Pro Max 64GB - Space Gray!",5,2020-01-10 15:15:00
"209","iPhone 11 Pro Max","It is excellent and he loves it! He is super excited about his new phone!",5,2019-12-27 15:42:00
"210","Slot of great features","Excellent product. Sales staff was excellent and knowledgeable",5,2020-01-03 17:43:00
"211","Exactly what we wanted in an upgrade","Has been a perfect upgrade after coming from an iPhone 7 plus.",5,2020-01-03 15:13:00
"212","Amazing phone","The phone is nice, the size is good. The features are amazing",5,2020-01-04 01:42:00
"213","Best iPhone ever!","I started using iPhones when they were first introduced and this one is by far the very best Apple has ever produced!  More storage, better battery life and the camera is outstanding.",5,2019-10-11 19:55:00
"214","Good phone","Took an extra day to arrive but Best Buy service is always unbelievable",5,2019-12-27 20:16:00
"215","Excellent","Been with this brand forever, never regretted!!! Thanks guys",5,2020-01-04 09:03:00
"216","Best iPhone Yet!","I finally decided to get a new phone after having my last iPhone for about 8 years. This phone is beautiful! The color, screen size, and picture quality are amazing! I’m so glad that I bought this phone.",5,2019-09-27 19:55:00
"217","Great phone","This has been a great phone so far. Would recommend to others",5,2020-01-03 15:20:00
"218","Great phone so far!!","Absolutely love!! Great selection,  was reluctant at first.  Satisfied thus far!!",5,2019-12-20 15:51:00
"219","The phone to own","The new IPhone 11 pro Max. Had to wait a bit to get this phone but it was worth the wait. That being said should have saved a few bucks and gotten the 64 instead of the 256",5,2019-10-17 17:30:00
"220","Amazing phone","Amazing staff helped me get set up and I love the phone arrived in perfect condition and Best Buy was very professional and setting up my new phone and doing a transfer from my old one etc .",5,2019-10-04 15:22:00
"221","Love the new camera","I had the iPhone 8 Plus prior to this and the camera is so much better than my old phone. Great quality and much faster processing speed. Love it.",5,2019-11-03 11:20:00
"222","Love the green!","Works like a charm and love the green! Always team iphone.",5,2020-01-03 15:21:00
"223","Glad I waited for this phone!","Still learning but enjoying my iPhone. 

The battery is lasting longer between charges.",5,2019-12-13 16:24:00
"224","Excellent phone","It’s always great buying phones from Best Buy.....",5,2020-01-08 10:29:00
"225","Best Iphone yet !","Best Apple iPhone to date. BestBuy customer service was the best.",5,2019-12-28 08:42:00
"226","Awesome phone","Great phone for all who love Apple iPhones. Wife and I very happy",5,2019-12-28 00:43:00
"227","Great phone","Great phone for all who love Apple iPhones. Wife and I very happy",5,2019-12-28 00:43:00
"228","Great iPhone Faster and Better","This is a great iPhone.  It by far is the fastest iPhone yet and I have had them all.  You can see in your games and apps the difference in the speed.  I love it.",5,2019-10-20 11:23:00
"229","Yay!","Love everything about my new iPhone. I’ve only ever owned Samsung products.",5,2019-12-20 15:17:00
"230","It’s an iPhone!","Works as expected, I’ve purchased over 10 and they all work great",5,2019-12-27 16:08:00
"231","So far so good.","One week in and great thus far.
No problems whatsoever",5,2020-01-04 06:38:00
"232","iPhone 11 pro max is great","I can definitely see a difference with my new iPhone upgrade! My pictures are awesome even in low light! The staff was outstanding as well. They were very helpful and made my upgrade a breeze!",5,2019-09-28 16:49:00
"233","Best iPhone ever","Love the wide angle and telephoto lenses.  The phone is easier to use than my previous iPhone.",5,2019-12-06 19:33:00
"234","Loved it","Cool lol nice.             BBB.             BBB b.",5,2020-01-05 19:59:00
"235","Awesome Phone","iPhone just keeps getting better. The size of the phone if fabulous! The battery life is a great improvement. I would recommend this Phone to anyone!!!",5,2019-10-25 20:52:00
"236","Overall a great phone","Started with the original iPhone and they keep getting better. I almost waited for next year but the battery on this is so much better it was worth it.",5,2019-10-25 15:36:00
"237","iPhone, To the Max!","Nice upgrade.  Great camera and color. Almost as good as the Samsung Note 10",5,2019-10-18 17:02:00
"238","iPhone pro max","I am so happy with this iPhone. I had the iPhone X and replaced it with this iPhone",5,2019-12-12 19:43:00
"239","Nice phone","The phone looks very nice, easy to use and transfer from your old phone to the new one",5,2019-12-10 13:28:00
"240","It’s worth the upgrade","If you’re an iPhone 8 or older user, this is worth the upgrade.  Camera system is great.  Battery life is excellent, full day usage and at the end of the day, I’m at about 40-50%.",5,2019-10-04 15:38:00
"241","Very pleased","Great phone, great camera, big improvement over the iPhone 7.",5,2019-12-27 23:27:00
"242","Apple’s Best Phone","Absolutely no complaints with the iPhone 11 Pro Max.  The camera is amazing, especially low light conditions.  Blows my previous iPhone X by a mile.  Still getting used to the larger size.",5,2019-09-27 15:25:00
"243","Great choice for an upgrade","I just upgraded from an IPhone 6s Plus. This is a great choice, and I can see myself staying with this model through many upgrades to come.",5,2019-11-01 17:04:00
"244","Awesome phone","Best iPhone I’ve owned..can’t wait for the 12 lol.",5,2020-01-04 11:43:00
"245","Love it!","Great phone and awesome features. Bought 2 of them!",5,2020-01-03 17:18:00
"246","This was an upgrade for someone on my plan","She loves this phone. I’m still rocking the 6S+. Little jelly but cause this phone has so many great features.",5,2019-11-21 21:28:00
"247","love the phone, reception is excellent","problems with the exchange of this one from the 11 pro max with less gb.  very long process.  i hope my account has been credited by now for the many dollars that i was charged,",5,2019-10-04 15:14:00
"248","Great new iPhone for work and play","I’m obsessed with this new iPhone. Love everything about it.",5,2019-12-27 17:06:00
"249","Great phone and the performance spectacular","Great phone and the performance is spectacular. The camera quality is very good and I’m happy I left Android for the iPhone lol.",5,2019-11-08 15:40:00
"250","Love this phone","Great gift for my son he loved this phone.  Merry Christmas",5,2019-12-27 16:33:00
"251","Love everything about my iphone 11 Pro","I have used many other products but Apple has always top them all.",5,2019-12-22 09:16:00
"252","In love with my 11 pro max","Love the way it came out bestbuy is the best I love them  and they Service!!",5,2019-12-14 07:49:00
"253","The best iPhone yet.","I love this phone. I wasn’t going to upgrade because I had the IPhone XS Max, but I couldn’t miss out. The cameras are amazing and I love the new green color. Awesome phone!",5,2019-10-04 15:13:00
"254","Great iPhone","An excellent experience with the employee. Very helpful.",5,2019-12-28 10:00:00
"255","Great phone","So far so good. Went from a 6S to the 11pro max. Love the camera and of course the midnight green color. Still getting used to it but very happy with it.",5,2019-10-18 15:46:00
"256","Best apple iPhone yet","Just purchased my new iPhone 11 pro max in midnight green. I can’t get over. The new camera is wonderful. The battery life seem to be a lot better also. Love the color.",5,2019-10-06 12:59:00
"257","Great phone, BUT...","I bought the phone outright in full for an AT*T SIM I already use. Usually BB unlocks the phone for me. This time, they were instructed to NOT unlock the phone, and I could do it in 60 days. No exceptions.

The guy helping me was great, he was doing what he was told. So I took the carrier locked phone, called AT*T, and had it unlocked in minutes.

As for the phone, if you have a Xs Max, this isn't worth upgrading to. It's a great phone, just not that much better than the previous gen.",5,2019-09-25 20:30:00
"258","So far so good!","I went to the store to upgrade my old phone not realizing that the 11 was released on the same day. Works like an iPhone but not not very reliable as long as it is kept up-to-date",5,2019-09-27 15:37:00
"259","Love my phone!","I’m an iPhone user from the first one and they just get better and better. Love the ease of use and the camera is just phenomenal!",5,2019-11-02 06:57:00
"260","amazing phone","I love the phone it is totally awesome , I would highly recommend this phone to anyone.  it is easy to use and  love the cameras",5,2019-11-02 20:36:00
"261","Best phone on the market","Premier phone with premium features. Worth the upgrade from my iPhone 8 Plus. Love everything about this ohone",5,2019-11-15 17:41:00
"262","Beautiful phone!","This is going to make an excellent xmas gift for my daughter",5,2019-12-22 10:38:00
"263","Love the night mode.","Love the iPhone pro Max’s new night mode it’s amazing how great pictures turn out in dark lighting. This phone also has really good battery life.",5,2019-10-20 08:27:00
"264","Love the camera","Used it for wide angle shots at an event I recently had.  The pictures look great and generally the phone runs much smoother than my last",5,2019-10-26 01:31:00
"265","Love it","The biggest thing I immediately noticed is how much lighter it is than my previous phone. It is amazing what a few once’s can do for comfort.",5,2019-10-23 00:55:00
"266","iPhone 11 Pro max","Great service. Speedy. In store pick up was flawless",5,2019-12-27 16:35:00
"267","Love it.","Works great. Was good buy. Cost was high. Nice gift",5,2019-12-28 07:38:00
"268","Love it.","Works great. Was good buy. Cost was high. Nice gift",5,2019-12-28 07:37:00
"269","Love it.","Works great. Was good buy. Cost was high. Nice gift",5,2019-12-28 07:37:00
"270","I love Apple","It’s awesome! I would recommend them to my friends.",5,2019-12-27 15:28:00
"271","Great Camera","As always, a great product that’s no fuss and just works great and fast! Best improvement this year is the camera! Kudos to Apple for supplying a wide angle camera..finally!",5,2019-09-27 15:21:00
"272","Great color!","Got this as a gift for my husband and he loves iPhones as much as I do. Great phone, Easy to use and has the best camera yet!",5,2019-11-02 07:00:00
"273","The best phone","I love iPhones. This new phone model has excellent features. It comes  with better and durable battery, camera with more options and much more.
Highly recommended!",5,2019-10-04 18:43:00
"274","Service was great","My daughter love her new phone, and the service at bestbuy was great!",5,2019-12-13 22:47:00
"275","Awhzum","Love this color of iPhone! Phone it self is great.",5,2019-12-28 02:03:00
"276","Had to have it!","Latest and greatest- for the techie in the family!",5,2019-12-27 17:51:00
"277","Had an iPhone 7....","Was the last in the family to upgrade... can’t believe I wasn’t first. Great phone! Incredible screen and the cameras rock!",5,2019-11-02 23:01:00
"278","Best iPhone yet","Great phone w a great camera. Will be future proof until 5G is actually up everywhere. Fast and light. Surprisingly don’t miss the home button.",5,2019-10-18 16:15:00
"279","Love it!!","Upgraded from the X and gotta say well worth it. The camera configuration takes a bit of getting use to, but overall very nice phone.",5,2019-10-25 15:18:00
"280","Awesome!","Bougjt the I Phone 11 Max.Upgraded from the 7. LOVE IT!",5,2019-12-22 15:03:00
"281","Flawless","This new iPhone is absolutely flawless! Definitely an upgrade from the iPhone 7 Plus. It’s design is beautiful especially in the gold. The camera is perfect!!",5,2019-10-05 22:25:00
"282","Camera is the winner!","Pixel had the best camera but that is no longer the case. Great phone, great battery, and great performance.",5,2019-11-12 13:21:00
"283","very fast, great capacity","Enjoying this very fast iphone with great capacity, still learning",5,2019-12-13 16:41:00
"284","Great phone","I bought this phone for my son for Christmas, I’m sure he will like it",5,2019-12-10 13:31:00
"285","Nice Phone","Seems that certain functions do not work correctly.
Volume, even if on max and change with button off, is not loud enough at times.",4,2020-01-19 15:44:00
"286","First timer as a IPhone holder.","Still getting use to it and getting to know it. It has been pretty cool. It's a lot different from the Android.  Yet, I'm up for a change.",5,2019-10-20 00:06:00
"287","Great phones and camera","Love this phone , wide angle camera is great, as well as the others , frosted back is cool; not a big upgrade from the xs/xs max .",5,2019-10-25 16:49:00
"288","Great experience","Phone so far been a good edition. The camera is on point especially the pictures",5,2019-12-02 04:56:00
"289","Pro max","I have always had Samsung phones and liked them but this iPhone is Amazing",5,2019-12-06 15:36:00
"290","Friendly staff","A great experience with a helpful and knowledgeable sales person",5,2019-12-13 15:19:00
"291","Amazing iphone","Kids couldn’t be happier. The love the ease and speed of the new iPhone.",5,2019-12-07 13:09:00
"292","I Phone 11 Pro Max","I love my new phone and I was helped to make sure all my information got transferred over to my new phone.",5,2019-11-11 09:47:00
"293","Best iPhone ever","This iPhone is exactly as advertised!  The camera is out of this world and screen is beautiful and bright. It is also lighting fast!  A++",5,2019-10-18 16:01:00
"294","Best iPhone I’ve had.","I was using the iPhone 6 for the last 4-5 years. This larger phone is easier for me to see. The camera is great and battery life is great so far.",5,2019-10-12 00:16:00
"295","I love this thing.","Best phone I’ve ever owned, came from an iPhone 7 so I am living for it.",5,2019-12-06 17:29:00
"296","Everything's Better with Apple","Love! Love! LOVE! This is a sharp-looking phone. The camera is excellent. If you've been thinking of switching to an iPhone, this is the one to switch to.",5,2019-10-04 15:15:00
"297","This phone is amazing!","I love the new camera features. The iphone is amazing. They've also added swipe to the keyboard so I can text so much faster!",5,2019-10-26 10:23:00
"298","Nice phone","The iPhone 11 Pro Max is a nice phone. It has the newer iPhone features that the 8 doesn’t support. I love the battery life.",5,2019-10-25 16:47:00
